"STATION","NAME","DATE","TMAX","TMIN"
"MXM00076680","MEXICO CITY, MX","2015-05-29","79","55"
"MXM00076680","MEXICO CITY, MX","2015-05-30","73","55"
"MXM00076680","MEXICO CITY, MX","2015-05-31","64","53"
"MXM00076680","MEXICO CITY, MX","2015-06-01","71","54"
"MXM00076680","MEXICO CITY, MX","2015-06-02",,
"MXM00076680","MEXICO CITY, MX","2015-06-03","77","53"
"MXM00076680","MEXICO CITY, MX","2015-06-04",,
"MXM00076680","MEXICO CITY, MX","2015-06-05","81","57"
"MXM00076680","MEXICO CITY, MX","2015-06-06","75","58"
"MXM00076680","MEXICO CITY, MX","2015-06-07","74","58"
"MXM00076680","MEXICO CITY, MX","2015-06-08","79","54"
"MXM00076680","MEXICO CITY, MX","2015-06-09","79","54"
"MXM00076680","MEXICO CITY, MX","2015-06-10",,
"MXM00076680","MEXICO CITY, MX","2015-06-11","84","56"
"MXM00076680","MEXICO CITY, MX","2015-06-12",,
"MXM00076680","MEXICO CITY, MX","2015-06-13","85","58"
"MXM00076680","MEXICO CITY, MX","2015-06-14","81","58"
"MXM00076680","MEXICO CITY, MX","2015-06-15","80","58"
"MXM00076680","MEXICO CITY, MX","2015-06-16","78","58"
"MXM00076680","MEXICO CITY, MX","2015-06-17",,
"MXM00076680","MEXICO CITY, MX","2015-06-18",,
"MXM00076680","MEXICO CITY, MX","2015-06-19","74","57"
"MXM00076680","MEXICO CITY, MX","2015-06-20","79","57"
"MXM00076680","MEXICO CITY, MX","2015-06-21","76","57"
"MXM00076680","MEXICO CITY, MX","2015-06-22","77","58"
"MXM00076680","MEXICO CITY, MX","2015-06-23","78","59"
"MXM00076680","MEXICO CITY, MX","2015-06-24","80","56"
"MXM00076680","MEXICO CITY, MX","2015-06-25","75","55"
"MXM00076680","MEXICO CITY, MX","2015-06-26",,
"MXM00076680","MEXICO CITY, MX","2015-06-27",,
"MXM00076680","MEXICO CITY, MX","2015-06-28","76","56"
"MXM00076680","MEXICO CITY, MX","2015-06-30","74","57"
"MXM00076680","MEXICO CITY, MX","2015-07-01","77","56"
"MXM00076680","MEXICO CITY, MX","2015-07-02","75","56"
"MXM00076680","MEXICO CITY, MX","2015-07-03","69","55"
"MXM00076680","MEXICO CITY, MX","2015-07-04",,
"MXM00076680","MEXICO CITY, MX","2015-07-05","75","57"
"MXM00076680","MEXICO CITY, MX","2015-07-06",,
"MXM00076680","MEXICO CITY, MX","2015-07-07","79","54"
"MXM00076680","MEXICO CITY, MX","2015-07-08","77","54"
"MXM00076680","MEXICO CITY, MX","2015-07-09","77","52"
"MXM00076680","MEXICO CITY, MX","2015-07-10","74","52"
"MXM00076680","MEXICO CITY, MX","2015-07-11","72","52"
"MXM00076680","MEXICO CITY, MX","2015-07-13",,
"MXM00076680","MEXICO CITY, MX","2015-07-14","81","52"
"MXM00076680","MEXICO CITY, MX","2015-07-15","82","56"
"MXM00076680","MEXICO CITY, MX","2015-07-16","80","58"
"MXM00076680","MEXICO CITY, MX","2015-07-17","79","58"
"MXM00076680","MEXICO CITY, MX","2015-07-18","75","58"
"MXM00076680","MEXICO CITY, MX","2015-07-19","75","58"
"MXM00076680","MEXICO CITY, MX","2015-07-20","80","56"
"MXM00076680","MEXICO CITY, MX","2015-07-21","78","56"
"MXM00076680","MEXICO CITY, MX","2015-07-22","76","56"
"MXM00076680","MEXICO CITY, MX","2015-07-23","78","55"
"MXM00076680","MEXICO CITY, MX","2015-07-24",,
"MXM00076680","MEXICO CITY, MX","2015-07-25","80","54"
"MXM00076680","MEXICO CITY, MX","2015-07-26","82","54"
"MXM00076680","MEXICO CITY, MX","2015-07-27","83","57"
"MXM00076680","MEXICO CITY, MX","2015-07-28","83","58"
"MXM00076680","MEXICO CITY, MX","2015-07-29","83","57"
"MXM00076680","MEXICO CITY, MX","2015-07-30","82","57"
"MXM00076680","MEXICO CITY, MX","2015-07-31",,
"MXM00076680","MEXICO CITY, MX","2015-08-01","80","55"
"MXM00076680","MEXICO CITY, MX","2015-08-02","80","58"
"MXM00076680","MEXICO CITY, MX","2015-08-03","82","57"
"MXM00076680","MEXICO CITY, MX","2015-08-04","81","58"
"MXM00076680","MEXICO CITY, MX","2015-08-05","81","58"
"MXM00076680","MEXICO CITY, MX","2015-08-06","85","56"
"MXM00076680","MEXICO CITY, MX","2015-08-07","84","56"
"MXM00076680","MEXICO CITY, MX","2015-08-08","80","56"
"MXM00076680","MEXICO CITY, MX","2015-08-09","80","56"
"MXM00076680","MEXICO CITY, MX","2015-08-10","83","55"
"MXM00076680","MEXICO CITY, MX","2015-08-11",,
"MXM00076680","MEXICO CITY, MX","2015-08-12","77","55"
"MXM00076680","MEXICO CITY, MX","2015-08-13","76","54"
"MXM00076680","MEXICO CITY, MX","2015-08-14","74","56"
"MXM00076680","MEXICO CITY, MX","2015-08-15","79","55"
"MXM00076680","MEXICO CITY, MX","2015-08-16","81","55"
"MXM00076680","MEXICO CITY, MX","2015-08-17","82","55"
"MXM00076680","MEXICO CITY, MX","2015-08-18","74","55"
"MXM00076680","MEXICO CITY, MX","2015-08-19","77","57"
"MXM00076680","MEXICO CITY, MX","2015-08-20","80","56"
"MXM00076680","MEXICO CITY, MX","2015-08-21","80","56"
"MXM00076680","MEXICO CITY, MX","2015-08-22","78","58"
"MXM00076680","MEXICO CITY, MX","2015-08-23","73","55"
"MXM00076680","MEXICO CITY, MX","2015-08-24","80","55"
"MXM00076680","MEXICO CITY, MX","2015-08-25","81","55"
"MXM00076680","MEXICO CITY, MX","2015-08-26","76","55"
"MXM00076680","MEXICO CITY, MX","2015-08-27","74","55"
"MXM00076680","MEXICO CITY, MX","2015-08-28","74","55"
"MXM00076680","MEXICO CITY, MX","2015-08-29",,
"MXM00076680","MEXICO CITY, MX","2015-08-30","76","57"
"MXM00076680","MEXICO CITY, MX","2015-08-31",,
"MXM00076680","MEXICO CITY, MX","2015-09-01","76","56"
"MXM00076680","MEXICO CITY, MX","2015-09-02",,
"MXM00076680","MEXICO CITY, MX","2015-09-03",,
"MXM00076680","MEXICO CITY, MX","2015-09-04","76","56"
"MXM00076680","MEXICO CITY, MX","2015-09-05","77","54"
"MXM00076680","MEXICO CITY, MX","2015-09-06","80","54"
"MXM00076680","MEXICO CITY, MX","2015-09-07","80","56"
"MXM00076680","MEXICO CITY, MX","2015-09-08","80","56"
"MXM00076680","MEXICO CITY, MX","2015-09-09","81","56"
"MXM00076680","MEXICO CITY, MX","2015-09-10","82","56"
"MXM00076680","MEXICO CITY, MX","2015-09-11","81","56"
"MXM00076680","MEXICO CITY, MX","2015-09-12","80","56"
"MXM00076680","MEXICO CITY, MX","2015-09-13","76","59"
"MXM00076680","MEXICO CITY, MX","2015-09-14","75","58"
"MXM00076680","MEXICO CITY, MX","2015-09-15",,
"MXM00076680","MEXICO CITY, MX","2015-09-16","79","58"
"MXM00076680","MEXICO CITY, MX","2015-09-17",,
"MXM00076680","MEXICO CITY, MX","2015-09-18","77","57"
"MXM00076680","MEXICO CITY, MX","2015-09-19","81","56"
"MXM00076680","MEXICO CITY, MX","2015-09-20","78","56"
"MXM00076680","MEXICO CITY, MX","2015-09-21","79","58"
"MXM00076680","MEXICO CITY, MX","2015-09-22","78","57"
"MXM00076680","MEXICO CITY, MX","2015-09-23","75","54"
"MXM00076680","MEXICO CITY, MX","2015-09-24","80","54"
"MXM00076680","MEXICO CITY, MX","2015-09-25","75","56"
"MXM00076680","MEXICO CITY, MX","2015-09-26","70","55"
"MXM00076680","MEXICO CITY, MX","2015-09-27","71","54"
"MXM00076680","MEXICO CITY, MX","2015-09-28",,
"MXM00076680","MEXICO CITY, MX","2015-09-29",,
"MXM00076680","MEXICO CITY, MX","2015-09-30","69","53"
"MXM00076680","MEXICO CITY, MX","2015-10-01",,
"MXM00076680","MEXICO CITY, MX","2015-10-02",,
"MXM00076680","MEXICO CITY, MX","2015-10-03",,
"MXM00076680","MEXICO CITY, MX","2015-10-04","80","49"
"MXM00076680","MEXICO CITY, MX","2015-10-05","81","53"
"MXM00076680","MEXICO CITY, MX","2015-10-06","81","56"
"MXM00076680","MEXICO CITY, MX","2015-10-07",,
"MXM00076680","MEXICO CITY, MX","2015-10-08","82","54"
"MXM00076680","MEXICO CITY, MX","2015-10-09","82","55"
"MXM00076680","MEXICO CITY, MX","2015-10-10","77","55"
"MXM00076680","MEXICO CITY, MX","2015-10-11","81","55"
"MXM00076680","MEXICO CITY, MX","2015-10-12","78","56"
"MXM00076680","MEXICO CITY, MX","2015-10-13","79","56"
"MXM00076680","MEXICO CITY, MX","2015-10-14","78","56"
"MXM00076680","MEXICO CITY, MX","2015-10-15",,
"MXM00076680","MEXICO CITY, MX","2015-10-16","75","54"
"MXM00076680","MEXICO CITY, MX","2015-10-17","74","54"
"MXM00076680","MEXICO CITY, MX","2015-10-18",,
"MXM00076680","MEXICO CITY, MX","2015-10-19","60","50"
"MXM00076680","MEXICO CITY, MX","2015-10-20",,
"MXM00076680","MEXICO CITY, MX","2015-10-21","79","49"
"MXM00076680","MEXICO CITY, MX","2015-10-22",,
"MXM00076680","MEXICO CITY, MX","2015-10-23","76","59"
"MXM00076680","MEXICO CITY, MX","2015-10-24","78","59"
"MXM00076680","MEXICO CITY, MX","2015-10-25","74","59"
"MXM00076680","MEXICO CITY, MX","2015-10-26",,
"MXM00076680","MEXICO CITY, MX","2015-10-27",,
"MXM00076680","MEXICO CITY, MX","2015-10-28","74","57"
"MXM00076680","MEXICO CITY, MX","2015-10-29",,
"MXM00076680","MEXICO CITY, MX","2015-10-30","78","56"
"MXM00076680","MEXICO CITY, MX","2015-10-31","72","55"
"MXM00076680","MEXICO CITY, MX","2015-11-01","74","55"
"MXM00076680","MEXICO CITY, MX","2015-11-03",,
"MXM00076680","MEXICO CITY, MX","2015-11-04","80","56"
"MXM00076680","MEXICO CITY, MX","2015-11-05","79","55"
"MXM00076680","MEXICO CITY, MX","2015-11-06","79","53"
"MXM00076680","MEXICO CITY, MX","2015-11-07","78","53"
"MXM00076680","MEXICO CITY, MX","2015-11-08","76","56"
"MXM00076680","MEXICO CITY, MX","2015-11-09","72","53"
"MXM00076680","MEXICO CITY, MX","2015-11-10","78","53"
"MXM00076680","MEXICO CITY, MX","2015-11-11",,
"MXM00076680","MEXICO CITY, MX","2015-11-12","80","55"
"MXM00076680","MEXICO CITY, MX","2015-11-13","78","55"
"MXM00076680","MEXICO CITY, MX","2015-11-14","72","55"
"MXM00076680","MEXICO CITY, MX","2015-11-15","65","50"
"MXM00076680","MEXICO CITY, MX","2015-11-17","79","54"
"MXM00076680","MEXICO CITY, MX","2015-11-18",,
"MXM00076680","MEXICO CITY, MX","2015-11-19","78","54"
"MXM00076680","MEXICO CITY, MX","2015-11-20",,
"MXM00076680","MEXICO CITY, MX","2015-11-21","77","54"
"MXM00076680","MEXICO CITY, MX","2015-11-22",,
"MXM00076680","MEXICO CITY, MX","2015-11-23","65","49"
"MXM00076680","MEXICO CITY, MX","2015-11-24",,
"MXM00076680","MEXICO CITY, MX","2015-11-25",,
"MXM00076680","MEXICO CITY, MX","2015-11-26","79","53"
"MXM00076680","MEXICO CITY, MX","2015-11-27","76","51"
"MXM00076680","MEXICO CITY, MX","2015-11-28","76","51"
"MXM00076680","MEXICO CITY, MX","2015-11-29","76","55"
"MXM00076680","MEXICO CITY, MX","2015-11-30",,
"MXM00076680","MEXICO CITY, MX","2015-12-01","81","50"
"MXM00076680","MEXICO CITY, MX","2015-12-02","83","52"
"MXM00076680","MEXICO CITY, MX","2015-12-03","79","53"
"MXM00076680","MEXICO CITY, MX","2015-12-04",,
"MXM00076680","MEXICO CITY, MX","2015-12-05","67","49"
"MXM00076680","MEXICO CITY, MX","2015-12-07","69","48"
"MXM00076680","MEXICO CITY, MX","2015-12-08",,
"MXM00076680","MEXICO CITY, MX","2015-12-09","73","50"
"MXM00076680","MEXICO CITY, MX","2015-12-10","70","51"
"MXM00076680","MEXICO CITY, MX","2015-12-11","74","51"
"MXM00076680","MEXICO CITY, MX","2015-12-14",,
"MXM00076680","MEXICO CITY, MX","2015-12-16","77","50"
"MXM00076680","MEXICO CITY, MX","2015-12-17","78","52"
"MXM00076680","MEXICO CITY, MX","2015-12-18",,
"MXM00076680","MEXICO CITY, MX","2015-12-27","79","52"
"MXM00076680","MEXICO CITY, MX","2015-12-28","77","48"
"MXM00076680","MEXICO CITY, MX","2015-12-29",,
"MXM00076680","MEXICO CITY, MX","2015-12-30","81","50"
"MXM00076680","MEXICO CITY, MX","2015-12-31","81","54"
"MXM00076680","MEXICO CITY, MX","2016-01-03","77","53"
"MXM00076680","MEXICO CITY, MX","2016-01-04","73","49"
"MXM00076680","MEXICO CITY, MX","2016-01-05","68","48"
"MXM00076680","MEXICO CITY, MX","2016-01-06","71","48"
"MXM00076680","MEXICO CITY, MX","2016-01-07","70","48"
"MXM00076680","MEXICO CITY, MX","2016-01-08",,
"MXM00076680","MEXICO CITY, MX","2016-01-09","72","44"
"MXM00076680","MEXICO CITY, MX","2016-01-10","73","44"
"MXM00076680","MEXICO CITY, MX","2016-01-12","74","44"
"MXM00076680","MEXICO CITY, MX","2016-01-13","66","46"
"MXM00076680","MEXICO CITY, MX","2016-01-14",,
"MXM00076680","MEXICO CITY, MX","2016-01-15",,
"MXM00076680","MEXICO CITY, MX","2016-01-16","72","45"
"MXM00076680","MEXICO CITY, MX","2016-01-17","68","43"
"MXM00076680","MEXICO CITY, MX","2016-01-18","78","45"
"MXM00076680","MEXICO CITY, MX","2016-01-19","73","43"
"MXM00076680","MEXICO CITY, MX","2016-01-20",,
"MXM00076680","MEXICO CITY, MX","2016-01-21",,
"MXM00076680","MEXICO CITY, MX","2016-01-22","73","45"
"MXM00076680","MEXICO CITY, MX","2016-01-23","73","44"
"MXM00076680","MEXICO CITY, MX","2016-01-26","78","54"
"MXM00076680","MEXICO CITY, MX","2016-01-27","69","46"
"MXM00076680","MEXICO CITY, MX","2016-01-28","71","36"
"MXM00076680","MEXICO CITY, MX","2016-01-29","58","36"
"MXM00076680","MEXICO CITY, MX","2016-01-30","64","47"
"MXM00076680","MEXICO CITY, MX","2016-01-31","73","47"
"MXM00076680","MEXICO CITY, MX","2016-02-01","77","50"
"MXM00076680","MEXICO CITY, MX","2016-02-02",,
"MXM00076680","MEXICO CITY, MX","2016-02-03",,
"MXM00076680","MEXICO CITY, MX","2016-02-04","83","50"
"MXM00076680","MEXICO CITY, MX","2016-02-05",,
"MXM00076680","MEXICO CITY, MX","2016-02-06","77","43"
"MXM00076680","MEXICO CITY, MX","2016-02-07","69","41"
"MXM00076680","MEXICO CITY, MX","2016-02-08","73","41"
"MXM00076680","MEXICO CITY, MX","2016-02-09","70","42"
"MXM00076680","MEXICO CITY, MX","2016-02-10","62","42"
"MXM00076680","MEXICO CITY, MX","2016-02-11",,
"MXM00076680","MEXICO CITY, MX","2016-02-12","71","41"
"MXM00076680","MEXICO CITY, MX","2016-02-13","71","43"
"MXM00076680","MEXICO CITY, MX","2016-02-14","74","43"
"MXM00076680","MEXICO CITY, MX","2016-02-15","77","43"
"MXM00076680","MEXICO CITY, MX","2016-02-16","76","49"
"MXM00076680","MEXICO CITY, MX","2016-02-17","75","49"
"MXM00076680","MEXICO CITY, MX","2016-02-18","77","42"
"MXM00076680","MEXICO CITY, MX","2016-02-19",,
"MXM00076680","MEXICO CITY, MX","2016-02-20","81","49"
"MXM00076680","MEXICO CITY, MX","2016-02-21","78","49"
"MXM00076680","MEXICO CITY, MX","2016-02-22","83","51"
"MXM00076680","MEXICO CITY, MX","2016-02-23","81","54"
"MXM00076680","MEXICO CITY, MX","2016-02-24","83","51"
"MXM00076680","MEXICO CITY, MX","2016-02-25","82","50"
"MXM00076680","MEXICO CITY, MX","2016-02-26","81","50"
"MXM00076680","MEXICO CITY, MX","2016-02-27","77","48"
"MXM00076680","MEXICO CITY, MX","2016-02-28","71","54"
"MXM00076680","MEXICO CITY, MX","2016-02-29","74","53"
"MXM00076680","MEXICO CITY, MX","2016-03-01","74","53"
"MXM00076680","MEXICO CITY, MX","2016-03-02","81","50"
"MXM00076680","MEXICO CITY, MX","2016-03-03",,
"MXM00076680","MEXICO CITY, MX","2016-03-04","69","51"
"MXM00076680","MEXICO CITY, MX","2016-03-05","69","47"
"MXM00076680","MEXICO CITY, MX","2016-03-06","76","47"
"MXM00076680","MEXICO CITY, MX","2016-03-08","76","51"
"MXM00076680","MEXICO CITY, MX","2016-03-09","72","52"
"MXM00076680","MEXICO CITY, MX","2016-03-10","65","48"
"MXM00076680","MEXICO CITY, MX","2016-03-11",,
"MXM00076680","MEXICO CITY, MX","2016-03-12",,
"MXM00076680","MEXICO CITY, MX","2016-03-13","77","44"
"MXM00076680","MEXICO CITY, MX","2016-03-14","82","49"
"MXM00076680","MEXICO CITY, MX","2016-03-15","84","52"
"MXM00076680","MEXICO CITY, MX","2016-03-16","86","48"
"MXM00076680","MEXICO CITY, MX","2016-03-17","82","58"
"MXM00076680","MEXICO CITY, MX","2016-03-18","82","57"
"MXM00076680","MEXICO CITY, MX","2016-03-19","79","56"
"MXM00076680","MEXICO CITY, MX","2016-03-20","75","51"
"MXM00076680","MEXICO CITY, MX","2016-03-22","68","48"
"MXM00076680","MEXICO CITY, MX","2016-03-23","76","52"
"MXM00076680","MEXICO CITY, MX","2016-03-24","78","52"
"MXM00076680","MEXICO CITY, MX","2016-03-25","80","54"
"MXM00076680","MEXICO CITY, MX","2016-03-26","79","54"
"MXM00076680","MEXICO CITY, MX","2016-03-27","81","58"
"MXM00076680","MEXICO CITY, MX","2016-03-28","85","59"
"MXM00076680","MEXICO CITY, MX","2016-03-29","83","58"
"MXM00076680","MEXICO CITY, MX","2016-03-30","83","58"
"MXM00076680","MEXICO CITY, MX","2016-03-31","85","58"
"MXM00076680","MEXICO CITY, MX","2016-04-01","86","59"
"MXM00076680","MEXICO CITY, MX","2016-04-02","84","57"
"MXM00076680","MEXICO CITY, MX","2016-04-03","85","51"
"MXM00076680","MEXICO CITY, MX","2016-04-04","85","50"
"MXM00076680","MEXICO CITY, MX","2016-04-05","86","56"
"MXM00076680","MEXICO CITY, MX","2016-04-06","87","54"
"MXM00076680","MEXICO CITY, MX","2016-04-07",,
"MXM00076680","MEXICO CITY, MX","2016-04-08","87","56"
"MXM00076680","MEXICO CITY, MX","2016-04-09","87","58"
"MXM00076680","MEXICO CITY, MX","2016-04-10","87","58"
"MXM00076680","MEXICO CITY, MX","2016-04-11","87","57"
"MXM00076680","MEXICO CITY, MX","2016-04-12","89","57"
"MXM00076680","MEXICO CITY, MX","2016-04-13","88","61"
"MXM00076680","MEXICO CITY, MX","2016-04-14","89","59"
"MXM00076680","MEXICO CITY, MX","2016-04-15","86","59"
"MXM00076680","MEXICO CITY, MX","2016-04-16","85","60"
"MXM00076680","MEXICO CITY, MX","2016-04-17","85","61"
"MXM00076680","MEXICO CITY, MX","2016-04-18","84","62"
"MXM00076680","MEXICO CITY, MX","2016-04-19","85","54"
"MXM00076680","MEXICO CITY, MX","2016-04-20","80","53"
"MXM00076680","MEXICO CITY, MX","2016-04-21","72","52"
"MXM00076680","MEXICO CITY, MX","2016-04-22","67","50"
"MXM00076680","MEXICO CITY, MX","2016-04-23","70","52"
"MXM00076680","MEXICO CITY, MX","2016-04-25",,
"MXM00076680","MEXICO CITY, MX","2016-04-26","82","56"
"MXM00076680","MEXICO CITY, MX","2016-04-27",,
"MXM00076680","MEXICO CITY, MX","2016-04-28","85","55"
"MXM00076680","MEXICO CITY, MX","2016-04-29","87","57"
"MXM00076680","MEXICO CITY, MX","2016-04-30","86","60"
"MXM00076680","MEXICO CITY, MX","2016-05-01","83","56"
"MXM00076680","MEXICO CITY, MX","2016-05-02","89","56"
"MXM00076680","MEXICO CITY, MX","2016-05-03","91","59"
"MXM00076680","MEXICO CITY, MX","2016-05-04","87","59"
"MXM00076680","MEXICO CITY, MX","2016-05-05","86","58"
"MXM00076680","MEXICO CITY, MX","2016-05-06","83","58"
"MXM00076680","MEXICO CITY, MX","2016-05-07",,
"MXM00076680","MEXICO CITY, MX","2016-05-08","86","60"
"MXM00076680","MEXICO CITY, MX","2016-05-10","86","59"
"MXM00076680","MEXICO CITY, MX","2016-05-11","86","57"
"MXM00076680","MEXICO CITY, MX","2016-05-12","77","56"
"MXM00076680","MEXICO CITY, MX","2016-05-13","79","55"
"MXM00076680","MEXICO CITY, MX","2016-05-15","78","56"
"MXM00076680","MEXICO CITY, MX","2016-05-16","77","60"
"MXM00076680","MEXICO CITY, MX","2016-05-17","79","57"
"MXM00076680","MEXICO CITY, MX","2016-05-18","81","58"
"MXM00076680","MEXICO CITY, MX","2016-05-19","82","58"
"MXM00076680","MEXICO CITY, MX","2016-05-20",,
"MXM00076680","MEXICO CITY, MX","2016-05-21","88","60"
"MXM00076680","MEXICO CITY, MX","2016-05-22","87","61"
"MXM00076680","MEXICO CITY, MX","2016-05-23","89","62"
"MXM00076680","MEXICO CITY, MX","2016-05-24","86","59"
"MXM00076680","MEXICO CITY, MX","2016-05-25",,
"MXM00076680","MEXICO CITY, MX","2016-05-26","89","59"
"MXM00076680","MEXICO CITY, MX","2016-05-27","84","57"
"MXM00076680","MEXICO CITY, MX","2016-05-28",,
"MXM00076680","MEXICO CITY, MX","2016-05-29","84","57"
"MXM00076680","MEXICO CITY, MX","2016-05-30","83","59"
"MXM00076680","MEXICO CITY, MX","2016-05-31","83","57"
"MXM00076680","MEXICO CITY, MX","2016-06-01","83","56"
"MXM00076680","MEXICO CITY, MX","2016-06-02",,
"MXM00076680","MEXICO CITY, MX","2016-06-03","78","57"
"MXM00076680","MEXICO CITY, MX","2016-06-04","74","57"
"MXM00076680","MEXICO CITY, MX","2016-06-05","77","53"
"MXM00076680","MEXICO CITY, MX","2016-06-06","76","54"
"MXM00076680","MEXICO CITY, MX","2016-06-07","76","54"
"MXM00076680","MEXICO CITY, MX","2016-06-08","79","54"
"MXM00076680","MEXICO CITY, MX","2016-06-09","83","54"
"MXM00076680","MEXICO CITY, MX","2016-06-10","77","58"
"MXM00076680","MEXICO CITY, MX","2016-06-11",,
"MXM00076680","MEXICO CITY, MX","2016-06-12",,
"MXM00076680","MEXICO CITY, MX","2016-06-13",,
"MXM00076680","MEXICO CITY, MX","2016-06-14","79","57"
"MXM00076680","MEXICO CITY, MX","2016-06-15","78","57"
"MXM00076680","MEXICO CITY, MX","2016-06-16","80","58"
"MXM00076680","MEXICO CITY, MX","2016-06-17","82","57"
"MXM00076680","MEXICO CITY, MX","2016-06-18","80","57"
"MXM00076680","MEXICO CITY, MX","2016-06-19","79","57"
"MXM00076680","MEXICO CITY, MX","2016-06-20","77","57"
"MXM00076680","MEXICO CITY, MX","2016-06-21",,
"MXM00076680","MEXICO CITY, MX","2016-06-22",,
"MXM00076680","MEXICO CITY, MX","2016-06-23","78","54"
"MXM00076680","MEXICO CITY, MX","2016-06-24",,
"MXM00076680","MEXICO CITY, MX","2016-06-25","78","57"
"MXM00076680","MEXICO CITY, MX","2016-06-26","78","58"
"MXM00076680","MEXICO CITY, MX","2016-06-27",,
"MXM00076680","MEXICO CITY, MX","2016-06-28","80","56"
"MXM00076680","MEXICO CITY, MX","2016-06-29","79","56"
"MXM00076680","MEXICO CITY, MX","2016-06-30","77","54"
"MXM00076680","MEXICO CITY, MX","2016-07-01","71","56"
"MXM00076680","MEXICO CITY, MX","2016-07-02","75","56"
"MXM00076680","MEXICO CITY, MX","2016-07-03",,
"MXM00076680","MEXICO CITY, MX","2016-07-04","80","55"
"MXM00076680","MEXICO CITY, MX","2016-07-05","80","55"
"MXM00076680","MEXICO CITY, MX","2016-07-06","80","56"
"MXM00076680","MEXICO CITY, MX","2016-07-07","80","55"
"MXM00076680","MEXICO CITY, MX","2016-07-08","82","54"
"MXM00076680","MEXICO CITY, MX","2016-07-09","79","54"
"MXM00076680","MEXICO CITY, MX","2016-07-10","81","58"
"MXM00076680","MEXICO CITY, MX","2016-07-11","80","58"
"MXM00076680","MEXICO CITY, MX","2016-07-12",,
"MXM00076680","MEXICO CITY, MX","2016-07-13","72","54"
"MXM00076680","MEXICO CITY, MX","2016-07-14","75","54"
"MXM00076680","MEXICO CITY, MX","2016-07-15",,
"MXM00076680","MEXICO CITY, MX","2016-07-16","77","54"
"MXM00076680","MEXICO CITY, MX","2016-07-17","78","55"
"MXM00076680","MEXICO CITY, MX","2016-07-18",,
"MXM00076680","MEXICO CITY, MX","2016-07-19",,
"MXM00076680","MEXICO CITY, MX","2016-07-20","75","55"
"MXM00076680","MEXICO CITY, MX","2016-07-21","73","56"
"MXM00076680","MEXICO CITY, MX","2016-07-22",,
"MXM00076680","MEXICO CITY, MX","2016-07-23",,
"MXM00076680","MEXICO CITY, MX","2016-07-24","79","56"
"MXM00076680","MEXICO CITY, MX","2016-07-25","80","56"
"MXM00076680","MEXICO CITY, MX","2016-07-26","80","54"
